image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
mapillary_283888643404088,https://www.mapillary.com/app/?pKey=283888643404088,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-e5ezveoVqAD2AXfF3A3sFWYoqJp-QPTKE7gIXfx1GsqM4tJ6laj6Qn-gg-ws7Bo7MPmz2dZGEC--k2WnBMQRVEglC3sPOwyf4kkl_Jrx3aFFF5CRww2JFdeAZL3Z9ymwgsCJr-WPW2ssgZdu_bA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adpxr5huoTOO7j1usiuvW3cSWgREFlM5DO8XS5NVTdpgTRlUl32dyWecdtTWhFECQLY&ccb=10-5&oh=00_Af6EIGs9cZ9vnSp9kL4zP9FKZrI20s0rcJd8o6UymFA6Gg&oe=6A2837EA&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.183123,49.715931",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_309976420701130,https://www.mapillary.com/app/?pKey=309976420701130,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8r21xfAck4ZB9CMxwQjYLJ-JXcQxOf1EVISy5G0PnhCEdEdsootnkNkn4hp19rWY8PkqzBLMZhR-Z8TKXtR_wQ4wwVnAtzTkFt-V3Rf-3p978NyBJOPZlj6s_OFmMfJSJp3X8vqdTie9t8ZYBUvw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdrOE07DgiOOAyu3OeQig3rSVLNa_rj0zI1uLsGqAv06JBnprBPfmFAgIaRcjBM3q5c&ccb=10-5&oh=00_Af7XvV8ASspY0K1br1CNfnPVfTVAARzETNzrgU0WAbydPQ&oe=6A284787&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.177075,49.729756",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_751899718826131,https://www.mapillary.com/app/?pKey=751899718826131,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An__uvDtZ6dw-fw4F03joLn7GsQbodEJ8AKvzmvoEueru6I7OnPQ58kB4N8JsmOzbFFw2htlMeRP8uxe8rRgLgMCQah_cuBMOKaQiUiJcmzNBRr1EGsJXevXwoMisN5VVcPpOsMWUKnYwMSKSAGf0Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adr8YUiM13C-Rk-RERpLFYcax1zTanpphcZEoM3EWyNnXEPJcb_ohJf-QDJFoqV_YZ0&ccb=10-6&oh=00_Af5d70qSbbLD527Tp8ePh59uln5CN9s0Zu3tRudakpJquw&oe=6A2835D9&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184116,49.714076",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_311540053916795,https://www.mapillary.com/app/?pKey=311540053916795,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_AZt6pRIarubAOxBUTcpeem3FOnP4vgnNePrZQT9yt1zzjSEhTv401JILsDWScvSB4ZdKafJ_m9dZseXJ8QkF8-kYZFMU3vUx6e9vq6Rd9CxwwyJa0wEaDe1f8jXUnAYdllqp5sBHYKngzZ2jOzg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdolLu--DW4rpnPZE5V_DU3lKfOkfIBf2HMXPOKIcbHTeR13IgljlFuNpiaidHNbbG0&ccb=10-5&oh=00_Af7NyYeAIpE2jaUem5taXkMcbL7-ccD9Sbgtexn6BoWD6Q&oe=6A28430A&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184213,49.713933",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1182323852218350,https://www.mapillary.com/app/?pKey=1182323852218350,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9ZJp6bGKtFZGJje-92_m4KVXbHmDHJNzA1sM4AZJsXLNb0rT9dR96YjZS6aarj-dkbnGWhTlBlWJiR-7vzQW8uTEstMUN6VboKTy_Lzvs3Uem8rF1wSE97MecVQ_m_OuQ4vp4DIL8_1CxWhxh0yA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdocZn1N5SdSH9nDG032tRKWEEwB69Ofx4kyR4U5kCzsKKn9FuTmeKNIHIAlyDv0d_s&ccb=10-5&oh=00_Af5rHWejknyot6Saf3XziQr0-Kv_zU-zfKJ4B6Fu6ZZnAw&oe=6A284677&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184016,49.714231",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1137059706763785,https://www.mapillary.com/app/?pKey=1137059706763785,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8i1uLDOnKRQ0g1mJSSzjosvsQdAdKUQdmKByfmpkYXE8exJ0Loynm69YqufVLdf6-quGUr8EoB-3fSYXUMXzDp13Nmn9mNQiiLI3FcBbvthW_XSKyz0E94qQOL1WzBO_M03wprVUq7RRKfjaxo4O0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adq_2wtHqbU1W9t3F0Bbm7Lp1TBKh6Q5DPd-ODDY4c0Gn_hYDlx33dRKRWdXVRPIrhI&ccb=10-5&oh=00_Af6hhJVoejO9wZX8vdPJOLaVxKuvHRMlkuBHCo1Ok-NJgQ&oe=6A2827C3&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.182922,49.716388",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2812480109067004,https://www.mapillary.com/app/?pKey=2812480109067004,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_7c-8_enZxcesnVFmyqs6a4ab-ykFFgpJe5KXbbEHI3W5w19aeIoqc09m2JYeWRGNLWQug6b4e2_c_tKxmmis9f91nl8muKdszzs7HIc5lbcXCqZL5j6f2N8qhIWTi3l4nYywkxAr6vE1PtYHusA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdqPHplC-tnfBpxxzC9Oe4MZMo8rbtdyG7u_DHPoW8V4WKe5hx0oVQ_vx9cPg7Jze5M&ccb=10-5&oh=00_Af53nS3oIuZvyveRvCupMwEk_es8rKszAta7Xq2RNzbD9g&oe=6A2834F7&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184066,49.714152",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_503720937641972,https://www.mapillary.com/app/?pKey=503720937641972,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8NOvmpGHNx9AoIgw8i-8Fk-qybbgzNxrxu3xkF6unHB-St4QZ01e9J3-ZqxaQGLOu7Iv6RTSGa_6aLIudzhm6IISL-LX8_kCkxi_eRF5DIkNifUCkxMKrN0rRE2szf6o20AWg_8vhd1s-EiksySv0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adq9d4FtXjo3u61W2ri-QWgXb_GmCdjt963F82wskRRgX4IsPSU-D0XTQWoULTYRO8E&ccb=10-5&oh=00_Af4fTVYyLvE0DDPB5PmtPY1jZyrseErFBRqUBvpgr9xOng&oe=6A282BD4&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.183084,49.716023",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_974036826679978,https://www.mapillary.com/app/?pKey=974036826679978,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_u0hL9AOqx17Dt87ziL_1eV51-WzKI84PI1MSD6ZYbJf-YdB_68zqAs20cZDspRR9VO_XIzjHGy_3lIk41y3HAdaOnyVADM8HauEwPuh3TyPx2NwvEDOrhhbjP123bMYhy0uRuUhS5JZ7A7PCk4Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdoE3xPsJxehdl6LhWY5NSrxigelM28l5kRoXhYDepzKnHpnF6PlmGfotDg_H5m92Zc&ccb=10-5&oh=00_Af6UXUtr-cVCtYyjBVLZPU9nFXsfRGJK2t3w8beiYe94rA&oe=6A283ECA&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.183202,49.715744",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_308572634250964,https://www.mapillary.com/app/?pKey=308572634250964,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-rMcgMewWYEOJeIo7kAS7IYfbQ4XW2RbZOsnYhUpsKkTcHJnCplxKMFygIXZ8fGGrihAIkpR1eUJsWMTRvhcY2I68j-DlcyzvU8t-rR7Vf-FYgXoAdoA_Tcn8LBfd4bBa0JcCAyeF6ewTOXajprSU?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdoE84P02_Q3MIb2kF0CtTR_-JF3FzhJaTpxDVHoy8YKVzMsWBE4N09wxvkOVblfApk&ccb=10-5&oh=00_Af62CBJatDyTOaW8qa85TurKbZVA6TTMsLpGC2WTzIOZYA&oe=6A284FE6&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.177870,49.727996",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_291017362510401,https://www.mapillary.com/app/?pKey=291017362510401,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An938l7kK2lfLENDK2dbd0R9GAGQfM8c9oaBWKMWmPWgB0vO1hZ8H8XEcMUMu3mRETuwHTHnETp4gBRHaInL4l4oyoV59_sHJvzGo6NvJy2cdxUubhhFyRfpuQ3uaclVoJ3_J3iBEZQnL4yYMKf92A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdrcRi017f-EZxq5ldjh-SKbTBDvjC763eB5VxzDRhtJ5Lm_6E9Gh_4Oz-sqxxUTNxE&ccb=10-5&oh=00_Af5_r6y0gutAWOgLO80e9-WXh2Bx9Xw0XWNflBwXsDt3lg&oe=6A283394&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184261,49.713863",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_769135407108056,https://www.mapillary.com/app/?pKey=769135407108056,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8A1EKBjzJ9swf9Yl4F6jcWckXEZoxfEknrzTopEpGml27dX2yVDRQGiY9Ctrn1I4ALoud0mHJu3vnGSWzaOmiy2clxmeoZ7FmJ5zfq_Aa6coNHgPu7QnGLFD2ZaF56VtD5atj-wPLxh9F06ZyhSsA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdrUPuF1PKOZcW33zAw-9Nov7O7ubwMC6Vva_vwBWMYGxJBB8hrzolNqKFdzUDJp-2c&ccb=10-5&oh=00_Af5uE94i8VR-6egtl1C_d-bzqGpTAiw4FskjLZMIoja5mA&oe=6A285018&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.180585,49.722332",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_199079012047744,https://www.mapillary.com/app/?pKey=199079012047744,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9SSzm3_lYiArqxew4VmKpzvmJnSlTnT4VBwLPPPfBxQT58lRTUknxDXMvG2x-gwacK5YFYZ7mJK8v_awy6gxSdW2KPDeAha8sNLHoUZ1ek_O7nqdJ91i-SO2T8vZgGbbUtoARKz1uAENMZ3HPPiyc?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdpIDHbdNT4lf7nWkUMXtacXpTCyj4-l8Ec-65kteyvMnl1zk7rxAsmNvsLFqmvu-6w&ccb=10-5&oh=00_Af6K29bjJWhgEj78dmZzoEj_4e2EBjByE3MqWm8bBOauiQ&oe=6A282B32&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.179119,49.725270",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_382122946386599,https://www.mapillary.com/app/?pKey=382122946386599,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9009WL7bAfYqU-ym8-nKgwfhh0rHAeYX-8lPEagIgd5LfdLdtOrWGslocXNRZ2IMM44qCk2uKiQVZUabhc_6JFQVM6RNwG9ultsQwgUP3MPiyAoLgppCv25XwzX3DOyyRhF1mB9AOyfWk0NudHtQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adq4a6In4GT0yrcmB5qAq57ywKIYBDNghzdrLM_F1YR1wdQKHupx7kzUeiulyxIjsyc&ccb=10-5&oh=00_Af5oXJdb-18FZU4KN1PcPxFtLr289eLooS1DkPODVw0DZw&oe=6A282172&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.182860,49.716568",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_4597350490298942,https://www.mapillary.com/app/?pKey=4597350490298942,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8PILDX-RQ2utqxOfnfFqItymyiFYH6_kzWHxsLm2OwxMeIYs81OFqk-yX9amKABwSwUk3DReZewuD_JvzpVitDfzWaxYKC2msYZKXHBc_RrQ1r4iFsvPWpS8Z0BHryAQR4MIlYgYX1og8VjQLmhA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdpqHCDgBKothGMC71oBgHUqKL-lAhP34M9-6gQUF0cm-vufVDZZchbUERTKdIfErWI&ccb=10-5&oh=00_Af6GYVJPQN02-l5C7ATF6s1872GT9DLBm62VKHEByBserg&oe=6A283042&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.183243,49.715653",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_510474793419316,https://www.mapillary.com/app/?pKey=510474793419316,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_Q22cpG7oL1Pm3FjKLpjy27CPI-4j_sgK5gCcNvFCl_N_Udy_pYNDa6MjfVX3dEklQg6s-fD8zSYaiNVLIS56uZvL5YlsodP0HUJ5vUxtuJ6yVig5Zz1-ssplb5Fjcvs2R1XEkHTEM7SYgjAWDMg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdpNW_tiu1d8GRQMFcoXy4RsT3jD7IV2Waj-Ll-VUaGZfJ32P8BDAov6ysQqVxIoiqc&ccb=10-5&oh=00_Af72bBeVdLozD21ZFa7ZBo5pDd3BmLCpMlhbPF2mlzxGgA&oe=6A28273B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.179639,49.724212",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1183624642080491,https://www.mapillary.com/app/?pKey=1183624642080491,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-1qV8hITWdyoKJ9_W1xYVGpXiZZtDm5DF0HhaqO2WaGiclFucFHuKdcwflnf4vj2qqauC2xDvtt7jmYcfqnUeF_pKCpfebvjwr20ojwj9m5QtE_osd8YDIIB-ioLQAC0e7oBrluuexRkgyuiAT-w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdqpMOF0ADR2zgMauV4UAwDfqhTVPX9oJWvRkhfaXL5c0R6UBGAsLvJmxyjxxWWq9qw&ccb=10-5&oh=00_Af5pBSmhB-EktOdYiwSVgK2bD9bXUrFTxyPywntRZV0hfA&oe=6A282DD6&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.182066,49.719357",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_216509080282812,https://www.mapillary.com/app/?pKey=216509080282812,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An86YWrFwYvltYOBHYmyO_fM8oQJajh5jQmDG8KzjkhWh0DaOp_mE_5OzVR59ghaDwsYpkSuNbZTJfxarCtPwoToknTfyJOs2QxCa_nfWlge_AfurduCt8FGV1vDqwn5Ox0D2UZ8rB63OR5JzdZ2MA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdobkHwe3gT6g3RCahqAD0rUz-I0rtRB4EMjl07OJaAlFPdA-_6BDclUh-t0vqxGWdk&ccb=10-5&oh=00_Af53F6RpJBwksmMVTuSXmkJ5jGYNsWRPDmzvUfPkt17cVQ&oe=6A283A4B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.181857,49.719782",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_138239061577498,https://www.mapillary.com/app/?pKey=138239061577498,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-aJdO1yT0pE5-505ypVDco6F5WkYT7TExtLcLm6bEtD9WmTlp3zD7MzTm-rpDZmh8Zir5JbToYMyncpOAvPxptTZ4D1OKYVQ1N2jWVs6WGbhpFFNN4g6wWtd-nSiKHuofxSRToXiSgw_3qmDvLyw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdqLuhVNz1DaMt0BA7gQlbWd8vtDkktqXYND7TPbbgV612R1_Z-hX9KH8722UmbEeV4&ccb=10-5&oh=00_Af5xRMRMYOwJFNM472jCduWwniBcqH6exbszKjPHVIxmhg&oe=6A284304&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.181927,49.719643",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_4246680392030175,https://www.mapillary.com/app/?pKey=4246680392030175,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-wx5m8zhBjk6gTCuKt7tyMiz_0OS8Otcl0PvPUmvyg_vc8T81gDhsBzk5OmAYFluIMnEEGgOh00G2JnHzWXxx57Y7ZcL6ggdDdOnXYz_yFBe-ZZTAguyIMPZvtXKK4GHMjelQb7EphmrALXBe5Iw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=Adq6n5fKenu-F3rMFV3Rst7PBH0yGTxkCxYudpzks-mlIdpoie8E33j3DVdqw2vYRKQ&ccb=10-5&oh=00_Af6dVsttL_ucUtvWhAg4PHV0hVbj0fHccHh3sUJOUNq-Hg&oe=6A28375B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.182847,49.716653",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_263358318665395,https://www.mapillary.com/app/?pKey=263358318665395,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-PL_8lEb8KOdrUl8sbiALZxJnkyjlAhceUyqgPzR519tECK9IqScUmfpHb8-4HCRx_CUS-zNDYS7broStJvTL4Ng5zXdHoPwF5F_OfNZVYTMsxwGn2-yhgqLnK-_y5nAnDcjTZuZ-90sOFXm4c7g?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdrKch4O646g0Qyaxck6DJIUwGaexID6SuoxDvICwoO3Ei9flyC1-OU9wLehvTxi82w&ccb=10-5&oh=00_Af5n-E8a3r6f97p12YulQEDY5Dfw0K6PwfskQTOey7qyaw&oe=6A2834F9&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.184167,49.714002",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_754527748562933,https://www.mapillary.com/app/?pKey=754527748562933,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-tz4JKZAefnun8uWAKB2ynQlTh3Z7CZFcyviFjkZU4q4GNA3zu2rZJLtAYoNy6E53H5OsmdRffnV_MJ7uSlZ_33XS5f-vmxigDTi1z9IyG36dFjoOps5gnQ5Q3Zdh9ouBIKDJqclALl48UIeQzEA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=Afn2v8bClzM6n5-7GIFbPQ&_nc_oc=AdqFX6hitd5nySVC14aaDZNzM8pCs_hptlbqYRpE8SUmxHA_PlbO66seL8zGrnJ5AJg&ccb=10-5&oh=00_Af6cczu4mKEOh3rE6vbm5Ghgp6vi9er8xqRnMPPYgp7vpg&oe=6A284F9B&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.182961,49.716300",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_863729867561730,https://www.mapillary.com/app/?pKey=863729867561730,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An89WXXc40blyICmpXZ458JX0tSlWRedZ83eils8RAC7uIh1RFjWJi8kohucgdkp1JvsqUXmgKnvbckVSFX4ImSmzWUsQvCj0j997T0uxU1937o8fQ2uToKbK160oVYGZgSBrG4xE6e6B1t8MtZOBw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=VlbCq9T2UZ8CIurZxt5nQQ&_nc_oc=AdqNXtXCGa-g4zbs5tKNWxbOIcdFRi76o6bcE48hNKkQx-OfSkDSOdqIKSmgp_-5ZUQ&ccb=10-5&oh=00_Af47vXf0JZ6XhdNJKxLfZXpI2JR7jqZNqGxvSyIeoA-9ug&oe=6A283E7C&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.189400,49.706104",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
